#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A1882E
#Date Time: 2016-11-03 21:08::42.784

Frequency (Hz),Channel 2 (dB),Channel 2 (deg)
1000,0.012134671313699771,-3.493558073028268
1046.0921843687374,0.010927479582122177,-45.48502237925355
1092.1843687374749,0.0023605446597610518,-87.474719252349217
1138.2765531062125,-0.010405336091271519,-129.45564607299619
1184.36873747495,-0.029499349033259906,-171.43912913662035
1230.4609218436874,-0.050971673978345351,146.59331470404982
1276.5531062124248,-0.078958553575037449,104.64776770725535
1322.6452905811623,-0.10815635033626536,62.711897003195674
1368.7374749498997,-0.14197933018500911,20.812310033029561
1414.8296593186374,-0.17634486461127,-21.074004869110553
1460.9218436873748,-0.21287310427924455,-62.917190280286746
1507.0140280561122,-0.25133584826727523,-104.74772560719677
1553.1062124248497,-0.28740663987301801,-146.55447314926937
1599.1983967935871,-0.32481381704447931,171.68020531251895
1645.2905811623245,-0.35790194644943191,129.92746097219046
1691.3827655310622,-0.38892399476460388,88.19680737013357
1737.4749498997996,-0.41606842775473701,46.486116110743055
1783.5671342685371,-0.4391001366880844,4.7803095785598302
1829.6593186372745,-0.45818208349384087,-36.90788996046976
1875.7515030060119,-0.47092003094017948,-78.596928640718303
1921.8436873747496,-0.47873014205924957,-120.29139603004566
1967.935871743487,-0.48291310354805383,-161.98100970924048
2014.0280561122245,-0.48216927746740557,156.30512640821181
2060.1202404809619,-0.47165193779979264,114.5764376319847
2106.2124248496993,-0.45780594940519564,72.802784416219353
2152.3046092184368,-0.43716331274383691,31.021348279160179
2198.3967935871742,-0.41165101045480568,-10.810064090463726
2244.4889779559117,-0.38262651424595712,-52.682343544045999
2290.5811623246491,-0.34790411441283486,-94.598238407435758
2336.673346693387,-0.31089869972238265,-136.57969498108622
2382.7655310621244,-0.27040771787344037,-178.6059498592187
2428.8577154308618,-0.23046057118539695,139.28048679674737
2474.9498997995993,-0.18962661892536503,97.101163351465104
2521.0420841683367,-0.14594237583172892,54.865037409054366
2567.1342685370741,-0.10863614814355486,12.541261366874553
2613.2264529058116,-0.073487969047158666,-29.823413043834591
2659.318637274549,-0.040003900085337017,-72.262293665699119
2705.4108216432865,-0.014433382740501455,-114.77263553286174
2751.5030060120239,0.0056561980085111201,-157.3315967223827
2797.5951903807613,0.016821249764756158,160.06587556843959
2843.6873747494992,0.020774094406706894,117.4026506267177
2889.7795591182366,0.019243990086535531,74.710598638995677
2935.8717434869741,0.0086585916771951699,31.993404264818231
2981.9639278557115,-0.012897119209117918,-10.739446537847698
3028.056112224449,-0.038987831156326244,-53.469723704995872
3074.1482965931864,-0.075411578902216544,-96.198612633910471
3120.2404809619238,-0.11534752687047807,-138.91832727930128
3166.3326653306613,-0.16037531836171984,178.35863261507131
3212.4248496993987,-0.20749150726726823,135.67127327093928
3258.5170340681361,-0.25632333581362599,93.008251525174686
3304.6092184368736,-0.30531650647983927,50.343832752020759
3350.701402805611,-0.34935768889077978,7.7103731135144784
3396.7935871743489,-0.39168777715059416,-34.922062602201748
3442.8857715430863,-0.42727968055425464,-77.554233399016596
3488.9779559118238,-0.45390068534706424,-120.18873803595231
3535.0701402805612,-0.47593568074006887,-162.82766560012266
3581.1623246492986,-0.48527356486965145,154.48927375520739
3627.2545090180361,-0.48524126028089148,111.75054460090695
3673.3466933867735,-0.4745636277157001,68.946793511998749
3719.4388777555109,-0.45160953166113932,26.070451795344809
3765.5310621242484,-0.41937874627712612,-16.914174434577916
3811.6232464929858,-0.37621392533156744,-60.003365006519374
3857.7154308617232,-0.32462383172311432,-103.23580575484905
3903.8076152304611,-0.26886451339545075,-146.62405443315328
3949.8997995991986,-0.21074260155707142,169.80352389224032
3995.991983967936,-0.15064427633694208,126.05143633897279
4042.0841683366734,-0.095385976499392969,82.105271805270789
4088.1763527054109,-0.046571500293219263,37.967578424890377
4134.2685370741483,-0.012137820429872118,-6.3607822268113878
4180.3607214428857,0.0064472857613226513,-50.857759275092675
4226.4529058116232,0.0062602157473703283,-95.496032943599843
4272.5450901803606,-0.015149877749358059,-140.2683750468735
4318.637274549098,-0.056787878641921967,174.86692558648755
4364.7294589178355,-0.11843673955292626,129.95302342282588
4410.8216432865729,-0.19098870905120266,84.998689906695418
4456.9138276553103,-0.27205949406751984,40.026380828290812
4503.0060120240478,-0.35230024320592668,-4.9700043081837748
4549.0981963927852,-0.42177147112578323,-50.000862083074765
4595.1903807615226,-0.47135389472637457,-95.122604671641611
4641.2825651302601,-0.49140698496135127,-140.42093667154899
4687.3747494989984,-0.47105523410320804,174.01403996344104
4733.4669338677359,-0.40911095036810763,127.98667779335702
4779.5591182364733,-0.3031460245005651,81.298268498995128
4825.6513026052107,-0.1684733328584205,33.670500812915265
4871.7434869739482,-0.041128346738530913,-15.259054091665917
4917.8356713426856,0.0076105277398314476,-65.776353700919174
4963.927855711423,-0.14156017534436319,-117.98007530757916
5010.0200400801605,-0.62981573483704767,-171.43277623550381
5056.1122244488979,-1.5386988789437994,134.88428861843943
5102.2044088176353,-2.8489303248542801,82.18965292926859
5148.2965931863728,-4.437648674412908,31.323560143448379
5194.3887775551102,-6.1707044378218781,-17.525627663548413
5240.4809619238476,-7.9465127852643995,-64.579048055232505
5286.5731462925851,-9.6958449990227926,-110.07844148224436
5332.6653306613225,-11.401427127390313,-154.43883023078502
5378.7575150300599,-13.043652479343432,162.10705233063391
5424.8496993987974,-14.620892301219333,119.4108528601929
5470.9418837675348,-16.12634662795357,77.213402059703668
5517.0340681362723,-17.579942945475867,35.511214855521196
5563.1262525050097,-18.978120142613491,-5.7987608574018168
5609.2184368737471,-20.313058390694962,-46.879553185182132
5655.3106212424846,-21.616880021868916,-87.620067013317765
5701.402805611222,-22.867334733382361,-128.16484412859475
5747.4949899799603,-24.086837202469709,-168.48443492010892
5793.5871743486978,-25.273482048909564,151.36758618093816
5839.6793587174352,-26.444710343317674,111.15875219879493
5885.7715430861726,-27.563855978755143,71.254099321112832
5931.8637274549101,-28.653723101319802,31.441313833877615
5977.9559118236475,-29.71105040786038,-8.4043868325653079
6024.0480961923849,-30.74467202107196,-47.953643756122659
6070.1402805611224,-31.755090079063415,-87.671433534775161
6116.2324649298598,-32.743561502513593,-126.94935939993496
6162.3246492985973,-33.720128954146425,-166.34882910630122
6208.4168336673347,-34.672990496949396,154.43465836415334
6254.5090180360721,-35.622784573938482,114.82505591026072
6300.6012024048096,-36.561615170579685,75.446668882959258
6346.693386773547,-37.425485270770814,35.986121747425059
6392.7855711422844,-38.317743753716073,-3.1208584348182598
6438.8777555110219,-39.144167674236833,-42.343637131250148
6484.9699398797593,-39.947141621431015,-81.25117141388354
6531.0621242484967,-40.774074807277287,-120.17156462484044
6577.1543086172342,-41.636183832031186,-159.08009972722417
6623.2464929859716,-42.528805100679129,161.51070920808098
6669.338677354709,-43.296385429610574,123.04287311112407
6715.4308617234465,-44.154260317153302,83.599561218141162
6761.5230460921848,-44.981827843950093,44.384980067915606
6807.6152304609222,-45.609353272639467,5.4207838551228447
6853.7074148296597,-46.401080160690533,-33.723094102276214
6899.7995991983971,-47.104106547418453,-71.793717231321622
6945.8917835671346,-47.818249069330754,-110.67725927683428
6991.983967935872,-48.490239530237126,-148.4952039482921
7038.0761523046094,-49.470499887522706,172.5359454949463
7084.1683366733469,-50.240474215169804,133.39065591338101
7130.2605210420843,-51.091000852243099,94.376094213071326
7176.3527054108217,-51.746507619531222,54.496405619427364
7222.4448897795592,-52.37209759052454,15.71638745437744
7268.5370741482966,-52.980223270955236,-23.474232351570663
7314.629258517034,-53.41532455780515,-60.210605547848417
7360.7214428857715,-54.112713864228049,-99.412585367051591
7406.8136272545089,-54.894492875908782,-135.56106986482735
7452.9058116232463,-55.579201060075967,-175.58997871921679
7498.9979959919838,-56.708070999228369,147.24455345709708
7545.0901803607212,-57.467447260533788,106.44221529015694
7591.1823647294586,-58.210698169240949,64.337448495171003
7637.2745490981961,-58.326737047943389,25.716325315853226
7683.3667334669335,-58.816986896209279,-11.971761989503563
7729.4589178356709,-59.477440873057198,-50.03191299640055
7775.5511022044084,-59.698854008956218,-88.487725359226246
7821.6432865731467,-60.319437097706938,-125.80376943557604
7867.7354709418842,-61.126419005228399,-162.91727325321338
7913.8276553106216,-62.079099823281716,165.13209437616138
7959.919839679359,-62.801480225523925,122.61487179817577
8006.0120240480965,-64.413403828005556,80.999731382652897
8052.1042084168339,-64.129468242094902,33.185209260055053
8098.1963927855713,-64.262281991701443,-2.7410170641128389
8144.2885771543088,-65.308593550812049,-36.714858244472886
8190.3807615230462,-65.532914667506773,-77.525276353069117
8236.4729458917827,-64.725124075068365,-108.71073633369117
8282.5651302605202,-65.940903770211307,-143.14197554064242
8328.6573146292594,-67.485223515528645,173.44164479039557
8374.7494989979969,-68.693704117710595,140.10799918497611
8420.8416833667343,-69.015484665605541,95.972051556744276
8466.9338677354717,-69.681123043116372,59.259374947557077
8513.0260521042092,-68.901831180407612,8.8162422242774383
8559.1182364729466,-68.769510746471653,-25.253972525372465
8605.210420841684,-69.466399648848224,-64.561455777866371
8651.3026052104215,-69.759189217577074,-101.71233333569253
8697.3947895791589,-70.034758909204555,-138.50191344009028
8743.4869739478963,-71.856916111819302,-173.09606879471028
8789.5791583166338,-74.717831098757728,157.66109214115767
8835.6713426853712,-74.0888415743389,111.44959060376459
8881.7635270541086,-75.111735606707356,62.90108058010297
8927.8557114228461,-75.813413972062548,28.227213228097831
8973.9478957915835,-74.078158868932093,-35.919752097143004
9020.0400801603209,-73.694868607160899,-76.722833995711454
9066.1322645290584,-74.109381575632298,-91.148483383278375
9112.2244488977958,-74.299106781585479,-129.29762848624566
9158.3166332665332,-75.173504795319374,-161.68026219594992
9204.4088176352707,-75.429382371809851,159.94212587415538
9250.5010020040081,-80.802398830619296,133.87498400831103
9296.5931863727455,-79.052109903804805,110.0714654516067
9342.685370741483,-98.079850525301737,-10.130484548159671
9388.7775551102204,-81.990522113833308,-16.968202234279204
9434.8697394789579,-76.30109169728992,-56.419710343908839
9480.9619238476953,-78.127535813504579,-83.888098245267372
9527.0541082164327,-79.057357072808941,-112.82334159533065
9573.1462925851702,-83.159519265655916,-124.68848574094727
9619.2384769539076,-87.428888728359013,-141.78170194251479
9665.330661322645,-84.998490729924185,161.13656131408715
9711.4228456913825,-85.383077152005271,148.99679838048948
9757.5150300601199,-87.008384208600916,11.570085611247265
9803.6072144288573,-84.194143452956595,17.135526021651032
9849.6993987975948,-85.569115668645608,-62.54288197588842
9895.7915831663322,-82.558662578897312,-103.00587026713838
9941.8837675350696,-79.253555719616628,-102.39321502086491
9987.9759519038071,-81.999441251152561,-126.97084283334877
10034.068136272545,-79.29681501323789,-123.88924694979764
10080.160320641282,-83.171960059044437,-179.06633093797353
10126.252505010019,-94.287362888147726,105.0276601862283
10172.344689378757,-99.696961597480296,-15.656332733667703
10218.436873747494,-86.935378249623056,-104.95784515296552
10264.529058116232,-78.333120402422949,-114.68915658906677
10310.621242484969,-83.383953273492807,-103.49500712337796
10356.713426853707,-76.413269414411431,-98.650251257811561
10402.805611222444,-77.256072470444522,-97.234614080838966
10448.897795591183,-102.7386604004713,-89.871140566698458
10494.989979959921,-84.962932197117027,-145.08269899719278
10541.082164328658,-93.11034167747637,-102.73393831448672
10587.174348697396,-90.097432419688545,-83.556780956027893
10633.266533066133,-86.172310836390977,-159.29673493618677
10679.35871743487,-91.396056392584825,-47.401555374738834
10725.450901803608,-80.836750229766267,-80.438786084961095
10771.543086172345,-84.593652172083381,-67.25682688372622
10817.635270541083,-80.063021719082315,-132.95164782085598
10863.72745490982,-82.844458670708406,-79.093402864901336
10909.819639278558,-82.780588541268031,-138.77823622277376
10955.911823647295,-84.264800715375614,-138.7021287655603
11002.004008016032,-107.00777826155907,-139.85213796500634
11048.09619238477,-105.50675087366263,-162.05127093729641
11094.188376753507,-81.412317150213781,-96.307225059842892
11140.280561122245,-85.104253385384865,-50.305524798438967
11186.372745490982,-86.562795528018384,-111.72402251469802
11232.46492985972,-84.414182774002199,-136.08840539363314
11278.557114228457,-83.58688245978955,-125.71610263088702
11324.649298597195,-82.286476382532825,-109.01909495640753
11370.741482965932,-81.482676238053571,-128.58819421348429
11416.833667334669,-80.19967724561414,-118.68052365159991
11462.925851703407,-91.908686043552123,-118.82577533123744
11509.018036072144,-84.946294728443689,-87.407372066335384
11555.110220440882,-94.008098137027019,-75.288455099078689
11601.202404809619,-92.501632527325725,-84.312540491501224
11647.294589178357,-83.65901539845423,-147.5474144821398
11693.386773547094,-86.243249053667284,-148.74300116308058
11739.478957915831,-92.443740741337734,132.21306813987121
11785.571142284569,-80.31862511017323,-101.99595795770259
11831.663326653306,-85.410052804879911,-133.92126728242874
11877.755511022044,-82.717409594006384,-137.73503999792729
11923.847695390781,-88.61906092754964,-34.796947512425284
11969.939879759519,-85.418528869059926,-136.78793402956174
12016.032064128256,-93.838678623297994,-175.52936122331673
12062.124248496993,-81.403315912313971,-118.07139660801647
12108.216432865731,-82.020904754385882,-137.98202494262136
12154.308617234468,-89.63199821656606,-58.090099623780787
12200.400801603206,-87.898942688286255,154.79264109731272
12246.492985971943,-100.70811046632032,104.92477034517233
12292.585170340681,-98.189143584841403,-19.115381978283736
12338.677354709418,-111.51374592514819,20.209518989836099
12384.769539078156,-92.8950152655338,-79.059895205870603
12430.861723446893,-94.243316477127308,-124.36487995888996
12476.95390781563,-84.583317553809053,-129.63178358792766
12523.04609218437,-82.638380878986212,-92.397707068670115
12569.138276553107,-85.534532557697233,-75.95772474977835
12615.230460921844,-85.311556169383934,19.980255924303755
12661.322645290582,-89.921410392283818,-123.26438739444514
12707.414829659319,-90.108411529661069,-150.04637062074261
12753.507014028057,-80.272522412764971,-164.08312341432517
12799.599198396794,-83.249649437217386,178.74846875009808
12845.691382765532,-83.280650166837106,-142.67609781519224
12891.783567134269,-82.039377902292557,-39.210933003895249
12937.875751503007,-87.303870056618607,-121.71538806887878
12983.967935871744,-92.756101720751104,162.60566096638462
13030.060120240481,-88.336756417669363,-170.43145772021271
13076.152304609219,-81.193721760986904,-125.11617858944818
13122.244488977956,-83.339867131166301,-103.75938340554626
13168.336673346694,-86.950700326872408,120.21761203507576
13214.428857715431,-82.664683180464721,174.92967966603064
13260.521042084169,-76.84591051383525,-112.34925632224096
13306.613226452906,-83.459019153385242,-117.53248246662861
13352.705410821643,-102.4168355672242,50.035686617448661
13398.797595190381,-79.725068583814476,-112.11591000619678
13444.889779559118,-78.29419339913899,-152.1266733080617
13490.981963927856,-85.541556129512216,156.29988767483843
13537.074148296593,-99.763583259691572,-174.22428456341731
13583.166332665331,-83.681419342622675,-178.64636974779236
13629.258517034068,-88.382583329500235,-149.24595740225104
13675.350701402805,-81.515641815765179,-107.27774180984693
13721.442885771543,-84.946485399827708,-95.794621572980503
13767.53507014028,-84.947224321143381,-172.45961219211574
13813.627254509018,-79.357122788897797,-63.703347252086331
13859.719438877755,-94.77970527823642,5.0657744140715302
