#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A1882E
#Date Time: 2016-11-03 20:52::38.182

Frequency (Hz),Channel 2 (dB),Channel 2 (deg)
5194.3887775551102,-4.9980551622780354,164.37780747164771
5240.4809619238476,-6.5307147538859427,117.59557483913362
5286.5731462925851,-8.1018339329624656,72.044617960824709
5332.6653306613225,-9.6825480273050246,27.536641947751221
5378.7575150300599,-11.251179946895725,-16.083949813075094
5424.8496993987974,-12.787663948913361,-58.989655392418797
5470.9418837675348,-14.301341502715577,-101.31620179385027
5517.0340681362723,-15.78276785057723,-143.14205837858785
5563.1262525050097,-17.230599359775095,175.39180651387764
5609.2184368737471,-18.660799551997346,134.28689003927167
5655.3106212424846,-20.061323695056476,93.414673320676144
5701.402805611222,-21.45305077998264,52.667070898630669
5747.4949899799603,-22.802453505317242,12.290495213553086
5793.5871743486978,-24.16668573763987,-28.034811052065137
5839.6793587174352,-25.502419802464939,-68.124038503358349
5885.7715430861726,-26.83617897233546,-108.10998368587229
5931.8637274549101,-28.175101478867518,-147.89013347383707
5977.9559118236475,-29.513004935752743,172.36276550045886
6024.0480961923849,-30.881664351693754,132.57137483409369
6070.1402805611224,-32.224795061543112,92.97605911975262
6116.2324649298598,-33.585782169143236,53.444076908784339
6162.3246492985973,-34.94066057671472,13.624760258050088
6208.4168336673347,-36.296297624501022,-25.737116159947561
6254.5090180360721,-37.676008262052626,-65.003563503496963
6300.6012024048096,-39.095462722499349,-104.02958817927127
6346.693386773547,-40.606861784320266,-142.91283705812623
6392.7855711422844,-42.169151076369175,177.85257284081223
6438.8777555110219,-43.711589779642495,138.33291398057258
6484.9699398797593,-45.338549198634077,99.212931937662347
6531.0621242484967,-47.137832501359433,59.55270760842609
6577.1543086172342,-49.020050018393924,20.15173969524983
6623.2464929859716,-50.853364035763775,-19.256059898472152
6669.338677354709,-52.880310182900153,-57.728005293699425
6715.4308617234465,-55.355217223338599,-96.049911811459069
6761.5230460921848,-58.008504078509468,-134.0546542512094
6807.6152304609222,-61.562924191786337,-171.67788477239125
6853.7074148296597,-68.584017624241355,153.53484946096577
6899.7995991983971,-77.634015425209583,121.18469236555285
6945.8917835671346,-77.509672803100983,-91.457261540765671
6991.983967935872,-70.134256623478393,-149.40793002184009
7038.0761523046094,-66.670483814578887,176.51593791111779
7084.1683366733469,-64.570055111517945,142.17831262809506
7130.2605210420843,-63.470341469274558,91.642042931477619
7176.3527054108217,-62.71968498069446,51.532173068279221
7222.4448897795592,-61.412404593776209,10.413112307344594
7268.5370741482966,-60.561146734969064,-24.898998125525438
7314.629258517034,-59.765866220018282,-62.198424662285092
7360.7214428857715,-59.417463617090256,-98.968744313208063
7406.8136272545089,-60.151431069035887,-137.94330588461764
7452.9058116232463,-59.795380856795909,-174.52343022701166
7498.9979959919838,-60.632155945017701,146.16474146047236
7545.0901803607212,-61.000428846082109,106.51380426020292
7591.1823647294586,-61.193443353030176,67.666684927116833
7637.2745490981961,-61.016042337449427,26.446456631229978
7683.3667334669335,-61.281671097700823,-10.771956024447761
7729.4589178356709,-61.162428733632268,-51.505688715686013
7775.5511022044084,-61.523415347831452,-88.869997416769991
7821.6432865731467,-61.967282818303211,-124.27448631233739
7867.7354709418842,-62.680324290452624,-162.4914522234011
7913.8276553106216,-63.916710363371507,166.47969817746537
7959.919839679359,-64.870101209660731,122.96723349577239
8006.0120240480965,-66.395238543763085,84.715251903424672
8052.1042084168339,-68.031203294924097,36.069141906793071
8098.1963927855713,-67.491759944323505,-2.0792091786317854
8144.2885771543088,-68.122405888355061,-40.803532927690895
8190.3807615230462,-69.618869027262235,-75.868924911289881
8236.4729458917827,-70.329877279569516,-112.87098759503611
8282.5651302605202,-71.578616280225944,-137.73822320087075
8328.6573146292594,-74.776355909116518,-170.24514037780813
8374.7494989979969,-75.646858694320386,135.23967807000935
8420.8416833667343,-88.000119901770489,172.75800502701213
8466.9338677354717,-90.858188089505944,-138.63581651505592
8513.0260521042092,-77.407630923668137,-105.49591263562186
8559.1182364729466,-77.06425168312451,176.76218059846269
8605.210420841684,-83.450828057403228,134.18193697800348
8651.3026052104215,-79.742222294029901,96.376606324777825
8697.3947895791589,-76.646501045839358,23.460440852555863
8743.4869739478963,-71.03855845531271,-2.8275743277413241
8789.5791583166338,-71.320507470819038,-47.576885785039224
8835.6713426853712,-68.460825338933347,-81.213692826803594
8881.7635270541086,-67.011787233078437,-117.29826196249265
8927.8557114228461,-66.525758459577162,-146.40447496794371
8973.9478957915835,-67.008068716577469,177.94735544380518
9020.0400801603209,-65.894208195590593,136.13588537935814
9066.1322645290584,-66.794545161631746,89.597965949278844
9112.2244488977958,-65.711713091016989,55.564669005691812
9158.3166332665332,-65.210987088515964,7.7760357015577597
9204.4088176352707,-65.101285807715769,-26.370221314031667
9250.5010020040081,-63.61591434316847,-63.867395833836312
9296.5931863727455,-62.602617378019055,-94.216159926388428
9342.685370741483,-62.481227708722088,-135.77690660554609
9388.7775551102204,-62.974049851145118,-170.00787917838164
9434.8697394789579,-62.953110020746969,154.76232764109747
9480.9619238476953,-62.251533857093193,108.2971814864006
9527.0541082164327,-62.074678020877187,69.070064511681196
9573.1462925851702,-62.541234689976442,30.447566405403325
9619.2384769539076,-62.132805372787644,-7.9800710830607784
9665.330661322645,-61.745879739396145,-48.011034450453892
9711.4228456913825,-61.474915812652135,-82.113690631480779
9757.5150300601199,-60.781570408360324,-118.61706622079882
9803.6072144288573,-61.252623306099267,-155.61742377723556
9849.6993987975948,-61.423165907789233,158.91021989456721
9895.7915831663322,-61.416846046605308,125.21938798330662
9941.8837675350696,-60.988243335318536,86.087180862034728
9987.9759519038071,-61.040256476033264,46.694586459529489
10034.068136272545,-60.859328853066522,4.4735405851346002
10080.160320641282,-60.637735074317952,-33.777565520401069
10126.252505010019,-60.588573692855348,-69.038738325289657
10172.344689378757,-59.813183073945645,-105.69796867734688
10218.436873747494,-60.261152348562348,-141.65982450494465
10264.529058116232,-59.771460128483312,178.0474487688773
10310.621242484969,-60.739584609944856,144.32438605320252
10356.713426853707,-60.673596981200731,101.00733920779479
10402.805611222444,-60.196988837028272,61.85901145824274
10448.897795591183,-60.836926701587664,21.523000507744577
10494.989979959921,-60.358996519474779,-18.41625348298686
10541.082164328658,-59.653443824729862,-58.932183740250821
10587.174348697396,-59.238893291904184,-91.340685200968764
10633.266533066133,-59.880075990581908,-127.92831518666607
10679.35871743487,-60.359958543366403,-165.25617894386349
10725.450901803608,-60.013515235022574,155.71226700675982
10771.543086172345,-59.684064423769541,116.49346140909368
10817.635270541083,-60.828722535050872,73.223116609006098
10863.72745490982,-60.674166093198004,37.345575641458908
10909.819639278558,-60.653164239398315,-2.3394586901763539
10955.911823647295,-60.203150818556082,-38.026539676384118
11002.004008016032,-59.753322336521556,-79.962411957215735
11048.09619238477,-59.208695245346746,-113.11549740366303
11094.188376753507,-60.241918192530328,-155.05536996072095
11140.280561122245,-60.103044957109617,170.37537136867024
11186.372745490982,-60.490214389484692,130.79177875326511
11232.46492985972,-60.848628772808638,91.417347082745408
11278.557114228457,-61.029432291089641,48.369942549795667
11324.649298597195,-61.0621363018968,14.651984818681834
11370.741482965932,-60.693985402504417,-27.171986406996112
11416.833667334669,-60.583319062055068,-63.824260736936253
11462.925851703407,-60.2249196670396,-99.379352758712173
11509.018036072144,-60.617691440797216,-136.21299896083457
11555.110220440882,-60.288489809637404,-174.19342352599571
11601.202404809619,-60.720795314636227,148.63561192427645
11647.294589178357,-61.254185301349914,107.8782383262602
11693.386773547094,-61.620054980166692,65.828851316067414
11739.478957915831,-61.184672685792407,27.877721399753199
11785.571142284569,-61.590561227726091,-12.296728427419019
11831.663326653306,-61.19142301229229,-48.995916207086367
11877.755511022044,-60.782041653093003,-86.656572159586972
11923.847695390781,-61.244217225450889,-126.74293706848293
11969.939879759519,-60.778462150938992,-157.82271520740923
12016.032064128256,-61.207395524872538,162.55863214606714
12062.124248496993,-62.458983817975607,123.46354502792872
12108.216432865731,-62.164586696582653,85.868664063452641
12154.308617234468,-62.056675380577921,48.686793238350134
12200.400801603206,-62.336803634353373,0.84029351132789998
12246.492985971943,-62.220204617719773,-35.061237055301874
12292.585170340681,-61.827991620295421,-73.057272917568127
12338.677354709418,-62.421829966685593,-108.57208378205743
12384.769539078156,-62.457220888982981,-145.10780998432836
12430.861723446893,-62.617191274683272,178.53827653540273
12476.95390781563,-62.505056566773064,143.73537278645355
12523.04609218437,-63.458411012802571,103.31766407377809
12569.138276553107,-63.61871946617773,63.085560454296456
12615.230460921844,-63.528349637594445,21.158343968889398
12661.322645290582,-63.62080198050554,-20.850778369316672
12707.414829659319,-63.941814168411092,-60.677295648146007
12753.507014028057,-63.062660594784177,-93.254459850801453
12799.599198396794,-63.132301709659728,-129.46410528285813
12845.691382765532,-63.347166939428988,-172.51579976507844
12891.783567134269,-63.830575056607422,159.49339425472073
12937.875751503007,-64.627001126147178,124.81735480403105
12983.967935871744,-64.753412994029276,79.519744043986151
13030.060120240481,-65.702487052362258,32.851619325227404
13076.152304609219,-64.087980185493407,1.1954054342993814
13122.244488977956,-64.428502486219486,-38.229952755189373
13168.336673346694,-65.10034335187666,-78.795608390884453
13214.428857715431,-65.352259697199827,-115.07173229929265
13260.521042084169,-65.487051810625459,-147.07425516090572
13306.613226452906,-64.822930759931467,178.43514399908943
13352.705410821643,-66.303635664494252,136.30267455852339
13398.797595190381,-67.08511226170792,102.26027351251486
13444.889779559118,-67.610667991171596,49.261958794281554
13490.981963927856,-67.795311574762977,13.012224692732012
13537.074148296593,-67.615499315104941,-35.593582158868884
13583.166332665331,-66.36068346773861,-70.239811029531609
13629.258517034068,-65.286067653854971,-103.72893710558189
13675.350701402805,-67.451160451187263,-136.28178677682641
13721.442885771543,-66.622400784814133,-168.43094173006054
13767.53507014028,-69.893816865383045,148.42057987226463
13813.627254509018,-68.195233499065367,114.77017522670246
13859.719438877755,-69.408141504343106,74.33497664024577
13905.811623246493,-69.310213232207204,25.584968568456485
13951.90380761523,-69.991686055524113,-10.253703733400329
13997.995991983968,-68.990652799545856,-60.873237733829768
14044.088176352705,-69.681646975244632,-91.030205288108817
14090.180360721442,-68.363433554166534,-114.21463180609172
14136.27254509018,-68.657419132169906,-147.7968414038144
14182.364729458917,-70.79849105408843,160.66531471781195
14228.456913827655,-72.381513891664994,131.27899857678801
14274.549098196392,-72.056957321378405,99.074787989186191
14320.64128256513,-73.769613442311396,53.23998949699903
14366.733466933867,-72.863470515927332,4.2001276003967405
14412.825651302604,-72.292365873591933,-43.400826039008592
14458.917835671342,-73.300014294699977,-86.30044371346591
14505.010020040079,-74.952526187398178,-118.86922321191142
14551.102204408817,-72.055462937233443,-137.182386493423
14597.194388777556,-72.928711452660337,178.52395109283236
14643.286573146293,-75.950953806702373,141.57993583185544
14689.378757515031,-78.360060841518418,121.43569627566782
14735.470941883768,-79.801845328441672,48.164893182121531
14781.563126252506,-78.660796378512757,16.426833630316963
14827.655310621243,-77.757137539166393,-25.724525150848962
14873.747494989981,-79.409958426529599,-77.115621989815267
14919.839679358718,-74.910513289657317,-104.57473720556172
14965.931863727455,-73.562436516736483,-138.99627235743895
15012.024048096193,-79.099379253327299,-142.52386997687432
15058.11623246493,-78.265122296408009,-161.9404446822754
15104.208416833668,-82.606731760532412,-167.59934024846683
15150.300601202405,-84.030382492685291,146.5495469296967
15196.392785571143,-86.966334737575863,-8.7663125411809091
15242.48496993988,-92.637605566035418,-42.385134886911175
15288.577154308618,-89.032631393729289,-95.907938039869961
15334.669338677355,-80.958190883214726,-134.06531728426449
15380.761523046092,-80.906249902105799,-140.86590509030788
15426.85370741483,-86.720130428171117,-118.46877238082524
15472.945891783567,-80.363485843232098,-105.16349473329844
15519.038076152305,-84.974189862239086,-55.649381648356098
15565.130260521042,-78.889142251687673,-117.43176006233141
15611.22244488978,-78.093476221337042,-101.97076235084447
15657.314629258517,-79.252891866722749,-171.55937827258956
15703.406813627254,-78.498093354872523,-167.16932009842111
15749.498997995992,-78.83378702462656,165.887187430501
15795.591182364729,-79.556263610078659,121.73744841638809
15841.683366733467,-83.019838020783752,22.649612595941917
15887.775551102204,-77.524895844540808,11.871539094736118
15933.867735470942,-76.532577687319133,-37.482818347744569
15979.959919839679,-78.09842125948218,-75.55476532546885
16026.052104208416,-73.989946914802715,-131.78845874432582
16072.144288577154,-75.105408228500494,-131.62579878437873
16118.236472945891,-74.029679997592424,-177.81093719400897
16164.328657314629,-73.552835846183143,142.43794269272695
16210.420841683366,-72.332837174229198,88.455530230773263
16256.513026052104,-74.664295399478263,68.793457048663271
16302.605210420841,-74.516760313287293,18.883495439630554
16348.697394789579,-70.897832699347518,-34.008356158997572
16394.789579158318,-71.843339770885976,-68.266402187029684
16440.881763527053,-71.645556831439563,-81.70720319180279
16486.973947895793,-70.869619898826059,-121.38451328142675
16533.066132264528,-70.187913152626663,-173.80222094220676
16579.158316633268,-68.797141112749969,152.07572998322431
16625.250501002003,-71.391320474313119,131.94059596904754
16671.342685370742,-72.60289884077838,93.155095865353985
16717.434869739478,-71.661096466279233,41.828087575417662
16763.527054108217,-70.214687945092308,-7.1919514283980774
16809.619238476953,-68.652042015557214,-48.515359929224537
16855.711422845692,-69.304762693764005,-78.764485820504291
16901.803607214428,-68.629176581087947,-117.35279783828133
16947.895791583167,-68.693978952933023,-147.03093823672791
16993.987975951903,-68.420207171586711,171.0038295595408
17040.080160320642,-68.922438960737082,135.13184669023346
17086.172344689377,-69.153057847604771,96.944924847603545
17132.264529058117,-69.286769976905433,55.917679430401506
17178.356713426852,-67.945355633507489,5.6282734665768714
17224.448897795592,-69.060813047365556,-29.010629109633157
17270.541082164327,-67.72338964519993,-58.605713093616998
17316.633266533066,-66.798566975203443,-106.80632924596962
17362.725450901802,-65.895595786376418,-137.01771911562406
17408.817635270541,-67.036614728971045,-171.9196302697901
17454.909819639277,-67.314683384556687,151.80013047559277
17501.002004008016,-66.619355750074703,109.90698487515604
17547.094188376752,-67.181915060640648,71.70514925843095
17593.186372745491,-68.369878628055758,35.846074872442372
17639.278557114227,-66.666857059033561,-8.9402260469151855
17685.370741482966,-65.934546020438191,-51.855778034213941
17731.462925851705,-65.365647372622036,-87.170706201890212
17777.555110220441,-65.392599522608421,-123.17970606137393
17823.64729458918,-65.574910468031973,-156.91838001253902
17869.739478957916,-65.273868654443731,162.08120313059868
17915.831663326655,-65.751220459583564,128.91298453922946
17961.923847695391,-65.977918341071302,89.348480024865609
18008.01603206413,-66.143375312685038,44.236708008519614
18054.108216432865,-65.373511290055674,2.124562136979776
18100.200400801605,-65.818210821283841,-28.245814715616149
18146.29258517034,-64.169470442910296,-75.344817079283644
18192.38476953908,-64.296558384410446,-101.50200953242242
18238.476953907815,-64.593509960515476,-145.09668962131894
18284.569138276554,-65.122510884975483,178.94097048663372
18330.66132264529,-65.454905108681189,144.50486637692512
18376.753507014029,-64.85284366295501,97.878754540799008
18422.845691382765,-64.963796323852648,60.513538338428631
18468.937875751504,-64.991047282815217,27.634980229698385
18515.03006012024,-64.468072724381145,-18.604270066992513
18561.122244488979,-64.412754694376403,-60.504376214440697
18607.214428857715,-63.397521104633164,-89.179824634270858
18653.306613226454,-64.150083043110612,-127.87894647480415
18699.39879759519,-63.401183421176938,-172.95739478328571
18745.490981963929,-64.038958267450795,152.13456212373447
18791.583166332664,-64.343683309119541,119.57516670099488
18837.675350701404,-64.101803797173858,73.463105742607269
18883.767535070139,-64.962217518281179,38.606795880813337
18929.859719438879,-64.072867388765857,-6.6647254089396313
18975.951903807614,-63.346529443925888,-35.067624079190068
19022.044088176353,-63.391529052768526,-77.017253494485203
19068.136272545089,-62.725119250903944,-110.82896655639698
19114.228456913828,-63.075313308506352,-146.9728857197764
19160.320641282564,-62.602251953320554,168.74271777048827
19206.412825651303,-63.364358120831568,132.90717390659276
19252.505010020039,-63.55142599606134,89.617988519740138
19298.597194388778,-63.143676766142569,54.464882204507148
19344.689378757514,-64.378622482348177,12.334221656491792
19390.781563126253,-62.134249121186564,-20.890224984784226
19436.873747494988,-62.825318178820112,-66.003886979402637
19482.965931863728,-61.869051074431056,-100.18492526237024
19529.058116232463,-62.008254674058264,-138.67125974665967
19575.150300601203,-62.824073161089053,-172.67887897843576
19621.242484969938,-62.372961808125034,146.19619237653879
19667.334669338677,-62.834756194710899,107.51899363835068
19713.426853707413,-62.51301227060371,72.994948352773832
19759.519038076152,-62.187094063552578,36.588547276694648
19805.611222444888,-62.588162097095797,-5.282841699124539
19851.703406813627,-62.325885525998324,-48.079320608105519
19897.795591182366,-62.187620186957425,-83.159000878035954
19943.887775551102,-61.924594865521129,-119.52997565913022
19989.979959919841,-61.462454798992923,-156.26972216223444
20036.072144288577,-61.512354820830396,166.96637493046038
20082.164328657316,-61.493697084491231,126.50059218169045
20128.256513026052,-63.048645343490634,91.612855632680919
20174.348697394791,-62.051623006068013,48.498838368546991
20220.440881763527,-62.521852098493632,8.5595964057284348
20266.533066132266,-61.596041369236936,-30.512933297158511
20312.625250501002,-62.216730953690544,-63.760612536999432
20358.717434869741,-61.81661097110451,-106.70916682671493
20404.809619238476,-61.549128133600554,-137.49834209822845
20450.901803607216,-60.679305425753313,-178.14868569883572
20496.993987975951,-62.005929157027396,148.42291053324732
20543.086172344691,-61.919363493451591,105.51154021353311
20589.178356713426,-61.611499534574925,62.457435376315146
20635.270541082165,-62.033776384516123,25.828677584909478
20681.362725450901,-60.881668693117064,-15.309282713943247
20727.45490981964,-61.671589071954401,-51.885938049196916
20773.547094188376,-61.080675870237279,-87.792631642534786
20819.639278557115,-61.149145529110449,-129.91150574347517
20865.731462925851,-60.969388742127329,-163.19257411280233
20911.82364729459,-61.347212308826542,159.41279776034497
20957.915831663326,-61.334884128846397,121.72713123137117
21004.008016032065,-61.349555727942771,85.336041926039769
21050.100200400801,-61.191346427306911,45.134484860401457
21096.19238476954,-61.067700129500487,-4.187796251179094
21142.284569138275,-62.035850293483428,-32.106647912067139
21188.376753507015,-61.436778682498563,-77.571909400207446
21234.46893787575,-61.185786720845016,-112.43703119289955
21280.56112224449,-61.141812096994101,-149.0615293798237
21326.653306613225,-60.855465071334059,171.32130429932107
21372.745490981964,-60.651225831866611,140.41861527005099
21418.8376753507,-61.570368207087625,100.99807002826364
21464.929859719439,-61.803764327367411,58.26412086221216
21511.022044088175,-61.436489171923419,19.21816043557628
21557.114228456914,-62.012105774566173,-23.257794851624674
21603.20641282565,-61.353465762454555,-59.347134003541953
21649.298597194389,-60.304908866388296,-98.310059982686738
21695.390781563125,-60.703740643388691,-135.20905115976385
21741.482965931864,-60.392948424542304,-168.25139868847151
21787.575150300599,-61.038327140783323,154.57636401325468
21833.667334669339,-61.859209994872437,115.68204422988576
21879.759519038074,-60.867969187364075,77.492377295937231
21925.851703406814,-61.502556863031465,36.019191331323675
21971.943887775553,-61.784833720457961,-5.1248809143192062
22018.036072144288,-61.784224144333038,-39.082754102190663
22064.128256513028,-61.171871570181267,-77.619537878704705
22110.220440881763,-61.325847496687402,-115.41350669439478
22156.312625250503,-61.427677031467169,-151.29683408522968
22202.404809619238,-60.593449813715708,171.50992670720836
22248.496993987977,-61.628920676833651,131.29844988537252
22294.589178356713,-62.313382210037716,89.154493074587378
22340.681362725452,-61.274976642013549,52.56668409148584
22386.773547094188,-62.267241121910466,20.120137080233562
22432.865731462927,-61.341185492718878,-31.897752783862231
22478.957915831663,-62.518471596057587,-62.079212209427752
22525.050100200402,-60.879236574801908,-99.782679240174417
22571.142284569138,-62.706292224144782,-143.93728918105998
22617.234468937877,-62.411803733651034,-168.86745510024406
22663.326653306613,-61.087944054377303,146.30170306740672
22709.418837675352,-61.634276964266796,113.49229834531562
22755.511022044087,-63.596735883576677,62.803584206029768
22801.603206412827,-62.101121363121941,31.342365497144925
22847.695390781562,-62.922432965969527,5.6924633552507089
22893.787575150302,-61.715810161731888,-55.930717345533225
22939.879759519037,-62.610563590687697,-102.51725203933327
22985.971943887776,-62.569717270549738,-107.50406809571479
23032.064128256512,-61.838422046264235,-168.46882736622325
23078.156312625251,-65.995499328403071,170.69473518485191
23124.248496993987,-62.445191647409864,119.74469003671587
23170.340681362726,-65.090883350899261,109.28170759397183
23216.432865731462,-65.191273652146393,36.372685875123395
23262.525050100201,-70.238041856260878,19.133728276003595
23308.617234468937,-65.115520826304177,-10.743036169494644
23354.709418837676,-67.286963267405127,-45.40928487511944
23400.801603206412,-66.53543609016242,-83.746153726077736
23446.893787575151,-62.932255963235413,-155.85773557808687
23492.985971943886,-63.729687228571777,-163.24538494842449
23539.078156312626,-63.606215057954294,150.12695923853585
23585.170340681361,-65.016006137788722,83.684705924773652
23631.262525050101,-70.061713478249175,102.01637940295758
23677.354709418836,-77.995755579170691,0.46951929061413011
23723.446893787575,-69.121059131139745,24.008150827917504
23769.539078156311,-67.368469694189713,-95.210578335074032
23815.63126252505,-64.407914124882012,-77.235154240630777
23861.723446893786,-67.156651772929905,-170.10074436400316
23907.815631262525,-66.618280481515043,-136.77721044634768
23953.907815631261,-64.9718116206665,162.27022089734021
24000,-70.84138708603993,176.38370292289903
